42.562500,-384.000000,147.375000,-198.562500,-460.500000,121.875000,0.000000,6.000000,
19.875000,-1.875000,-6.750000,0.000000,0.000000,0.000000,0.000000,3.000000,
8.437500,-37.312500,62.062500,-7.312500,265.312500,-99.937500,0.000000,6.000000,
23.750000,25.250000,3.500000,0.000000,0.000000,0.000000,0.000000,3.000000,
42.500000,50.375000,23.375000,0.000000,0.000000,0.000000,0.000000,3.000000,
63.562500,-6.750000,-19.875000,99.812500,32.000000,0.000000,0.000000,5.000000,
96.187500,94.312500,-39.750000,-45.062500,-64.437500,0.000000,0.000000,5.000000,
-17.062500,-327.937500,-185.625000,-230.812500,166.687500,-91.500000,0.000000,6.000000,
-7.500000,-19.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
-4.750000,-12.750000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
269.250000,244.687500,-10.875000,-190.312500,142.500000,-117.750000,0.000000,6.000000,
9.625000,-6.500000,-54.125000,0.000000,0.000000,0.000000,0.000000,3.000000,
-329.437500,36.187500,-98.250000,216.750000,197.812500,-23.062500,0.000000,6.000000,
31.625000,-16.625000,-88.125000,2.625000,0.000000,0.000000,0.000000,4.000000,
-7.375000,-39.625000,-28.750000,0.000000,0.000000,0.000000,0.000000,3.000000,
1.375000,-18.125000,-47.625000,17.875000,0.000000,0.000000,0.000000,4.000000,
2.375000,11.375000,24.500000,0.000000,0.000000,0.000000,0.000000,3.000000,
67.687500,-175.312500,-68.812500,213.000000,96.000000,216.187500,0.000000,6.000000,
-70.437500,-16.375000,-2.312500,37.375000,-49.500000,0.000000,0.000000,5.000000,
-59.500000,-26.500000,23.000000,0.000000,0.000000,0.000000,0.000000,3.000000,
-60.062500,-161.000000,-135.687500,-115.687500,-75.062500,0.000000,0.000000,5.000000,
-65.687500,-109.750000,10.250000,-121.625000,-69.437500,0.000000,0.000000,5.000000,
45.250000,80.562500,109.625000,152.437500,189.625000,0.000000,0.000000,5.000000,
92.937500,62.625000,-28.625000,-21.750000,-33.937500,0.000000,0.000000,5.000000,
-14.250000,-10.750000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
71.500000,13.062500,61.187500,-172.250000,71.500000,0.000000,0.000000,5.000000,
17.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
46.062500,35.125000,8.562500,106.375000,55.125000,0.000000,0.000000,5.000000,
31.250000,36.250000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
241.062500,81.687500,-32.687500,292.625000,122.312500,0.000000,0.000000,5.000000,
-12.750000,11.750000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
-72.187500,254.062500,-263.062500,107.250000,-70.875000,-247.687500,0.000000,6.000000,
-172.125000,-54.375000,-165.187500,115.687500,72.937500,68.062500,0.000000,6.000000,
58.000000,40.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
-110.937500,105.937500,52.187500,-171.250000,19.062500,0.000000,0.000000,5.000000,
40.625000,-16.875000,-54.375000,-52.187500,-100.937500,0.000000,0.000000,5.000000,
-16.250000,76.250000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
-5.000000,-46.625000,-30.875000,0.000000,0.000000,0.000000,0.000000,3.000000,
-21.625000,-13.875000,15.375000,-3.875000,0.000000,0.000000,0.000000,4.000000,
-116.750000,-2.750000,21.750000,-56.750000,0.000000,0.000000,0.000000,4.000000,
9.625000,-37.625000,-16.875000,-43.625000,0.000000,0.000000,0.000000,4.000000,
264.187500,146.375000,98.250000,106.062500,3.875000,0.000000,0.000000,5.000000,
-69.000000,-48.750000,-13.250000,72.500000,0.000000,0.000000,0.000000,4.000000,
-60.375000,-23.625000,-33.750000,0.000000,0.000000,0.000000,0.000000,3.000000,
-4.500000,57.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
19.250000,19.250000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
21.500000,26.250000,21.250000,126.000000,0.000000,0.000000,0.000000,4.000000,
36.250000,-1.000000,-31.250000,15.500000,0.000000,0.000000,0.000000,4.000000,
25.000000,30.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
196.937500,160.375000,-68.375000,-48.062500,-68.375000,0.000000,0.000000,5.000000,
-16.000000,-8.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
24.250000,5.250000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
27.625000,-30.875000,-29.750000,0.000000,0.000000,0.000000,0.000000,3.000000,
-6.000000,20.625000,-100.687500,123.750000,239.062500,162.000000,0.000000,6.000000,
-13.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
70.875000,-135.687500,42.750000,-72.562500,34.625000,0.000000,0.000000,5.000000,
-4.250000,-53.750000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
-60.562500,55.375000,116.937500,82.875000,236.625000,0.000000,0.000000,5.000000,
143.062500,-12.187500,280.500000,-498.375000,63.562500,-134.062500,0.000000,6.000000,
38.125000,16.375000,-25.625000,-7.875000,0.000000,0.000000,0.000000,4.000000,
127.125000,-117.375000,151.875000,473.062500,138.937500,137.625000,0.000000,6.000000,
-123.000000,203.875000,-16.437500,-88.000000,72.312500,0.000000,0.000000,5.000000,
-12.500000,48.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
29.125000,-89.625000,-95.875000,21.312500,-153.687500,0.000000,0.000000,5.000000,
81.250000,34.000000,19.000000,-36.750000,0.000000,0.000000,0.000000,4.000000,
16.000000,19.750000,7.000000,0.000000,0.000000,0.000000,0.000000,3.000000,
-35.625000,-62.812500,-235.625000,-32.812500,3.125000,0.000000,0.000000,5.000000,
-217.312500,-66.687500,-100.125000,-69.500000,-63.875000,0.000000,0.000000,5.000000,
55.000000,-13.625000,18.625000,0.000000,0.000000,0.000000,0.000000,3.000000,
-18.875000,35.875000,-25.625000,47.625000,0.000000,0.000000,0.000000,4.000000,
-28.125000,6.375000,-23.125000,-57.125000,0.000000,0.000000,0.000000,4.000000,
23.875000,-51.125000,-38.375000,-19.875000,0.000000,0.000000,0.000000,4.000000,
184.625000,90.562500,147.125000,149.000000,84.937500,0.000000,0.000000,5.000000,
-30.937500,85.312500,50.625000,-76.500000,-99.937500,408.937500,0.000000,6.000000,
62.187500,108.437500,41.875000,173.750000,33.750000,0.000000,0.000000,5.000000,
88.125000,16.125000,-18.750000,0.000000,0.000000,0.000000,0.000000,3.000000,
